parent_id,parent_label,probe_state,fold,med_cos_all,med_eucl_all,med_cos_k5,med_eucl_k5,mean_cos_k5,mean_eucl_k5
00000000000000000085,built_loss,good,2,0.5084335522920469,0.5040869247651446,0.8541537641050008,0.707932884428969,0.8545956238958501,0.7105474956284457
00000000000000000085,built_loss,good,2,0.4769581138645071,0.4881280295096341,0.6199443729866597,0.5606002064332544,0.5550495679160202,0.5222342811326481
00000000000000000085,built_loss,good,2,0.5010514718599905,0.500602751706238,0.8132852625712854,0.6752593972370052,0.8061697681854954,0.6724369512340009
00000000000000000085,built_loss,good,2,0.5125728081165221,0.5058405663553756,0.6030381026398269,0.5524614502534265,0.58779008608032,0.5441714742931522
00000000000000000085,built_loss,good,2,0.3705132614566196,0.43392274900788336,0.4196172314819802,0.45957423811872483,0.41838354255307825,0.45886407352187253
00000000000000000085,built_loss,good,2,0.5076433318042173,0.5034849375144622,0.5402504768151235,0.520493069995057,0.5173199275356954,0.508704881332568
00000000000000000085,built_loss,good,2,0.5444023987019718,0.522263412551951,0.5782381957713445,0.5395428767285421,0.6011193694603938,0.5529222482286178
00000000000000000085,built_loss,good,2,0.5134895775576176,0.5066656427801727,0.7821224504252189,0.6547882765440521,0.8000970499744176,0.6728287831669836
00000000000000000085,built_loss,good,2,0.4498038801886609,0.47488633037596373,0.47367930334956204,0.48725207554396166,0.4724938276518389,0.4860647752706088
00000000000000000085,built_loss,good,2,0.5280160636960208,0.5141237255643569,0.7409511320810854,0.6288792556521904,0.7450277712783158,0.6322898977743979
00000000000000000085,built_loss,good,2,0.5317933079833098,0.5156787800102752,0.6821584929708563,0.5940996710499068,0.6471061600085788,0.5793988269334281
00000000000000000085,built_loss,good,2,0.4985767066934586,0.4991194757789808,0.7002875550818307,0.6043731833753895,0.696443786946969,0.603347535383297
00000000000000000085,built_loss,good,2,0.5178650300580976,0.5086873183759147,0.4166174226905545,0.4582703189498948,0.47170070834708644,0.4833550056795723
00000000000000000085,built_loss,bad,2,0.3158236583841694,0.40421088670514876,0.2543644485317347,0.36916993914519136,0.262227310662282,0.37326363593826867
00000000000000000085,built_loss,bad,2,0.3666448739864297,0.43180546800653774,0.3934344174348776,0.44575468577318134,0.39887969024653924,0.4521768346265283
00000000000000000085,built_loss,bad,2,0.37221287293364613,0.43524165315523605,0.35531410799346796,0.42583055595721603,0.3848252486445027,0.44404722639728506
00000000000000000085,built_loss,bad,2,0.3611755571522507,0.42922099715824175,0.413427527869804,0.45671725316650813,0.4422596810883309,0.47309346512067274
00000000000000000085,built_loss,bad,2,0.340047931523839,0.41788085887726184,0.3036069879977399,0.3979276775298411,0.3294395924675883,0.41383363919087524
00000000000000000085,built_loss,bad,2,0.4302302047298218,0.46467297847439376,0.4509130769028254,0.47506959756595163,0.4405680232859833,0.4701824752501742
00000000000000000085,built_loss,bad,2,0.32190608588717934,0.40841704680835506,0.28582384596708493,0.38726705309149007,0.35639222268778714,0.42420055716796984
00000000000000000085,built_loss,bad,2,0.31352527281775483,0.4034321429568967,0.37217180374424114,0.43515172236556504,0.3910515535685718,0.4466053254389882
00000000000000000085,built_loss,bad,2,0.3379091427598119,0.41674928035028536,0.27599675337012236,0.38109363566384497,0.2843041365644276,0.3859740748661948
00000000000000000085,built_loss,bad,2,0.5491734183790509,0.5242771270873383,0.5669312223925042,0.5334086311990189,0.5728400332585636,0.5342841463906861
