parent_id,lon,lat,country_iso3,vote_dw,vote_wc100,vote_wc200,vote_worldcereal,vote_vida,vote_msbuildings,n_nature,n_crop,n_built,stable_class
0000000000000000060e,116.15140266866263,33.757026493935996,CHN,built,crop,nature,unknown,unknown,unknown,1,1,1,ambiguous
00000000000000000633,10.323484160865746,60.15896185185079,NOR,nature,crop,built,unknown,unknown,unknown,1,1,1,ambiguous
00000000000000000634,-103.8634377287201,32.163864337550024,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000635,-53.68435444155934,-18.964917867981896,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000649,10.70508849355972,34.66288762644212,TUN,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000654,107.82608611002814,14.14626485243637,VNM,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000660,-43.19490653195251,-17.597861668608807,BRA,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000669,-83.17083499055533,22.969158246944662,CUB,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000066c,144.09107412993322,-38.13972710209832,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000066e,12.280823333433773,64.18772623807003,NOR,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000677,46.35580852218387,59.33008633919371,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000685,39.175754119273364,8.094404614851566,ETH,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000690,146.94717774426283,-25.979143269443945,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006b6,77.01252439180237,52.53055829063623,KAZ,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000006c9,94.78209902697063,16.02185733414952,MMR,unknown,crop,unknown,unknown,unknown,unknown,0,1,0,ambiguous
000000000000000006ca,-44.85184907351097,-1.8147316212140514,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006da,104.92183279646973,9.033772907455349,VNM,unknown,nature,built,unknown,unknown,unknown,1,0,1,ambiguous
00000000000000000000,76.22209677330561,29.491735693408096,IND,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000002,31.278574625050236,-6.249175189741657,TZA,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000000b,99.96861215136309,9.57123494194406,THA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
0000000000000000000d,-44.65152476515232,-19.081878517974257,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000024,149.32717425800908,-29.954098570144414,AUS,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000003e,-5.580828618356733,39.20288324085377,ESP,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000048,114.53183004292354,-28.473405487330208,AUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000004e,25.72222509818576,-29.044464513444986,ZAF,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000051,44.673623321141655,2.2762860141946613,SOM,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000005e,15.71086058278734,-8.36057543353618,AGO,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000065,-79.60631994316908,-2.3400663993671476,ECU,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
00000000000000000068,29.905230218688313,-19.059330804342856,ZWE,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000006c,78.79559039925121,10.653884522364907,IND,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000071,65.32804765973134,40.10281549248471,UZB,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000007a,35.53811620775977,50.470721344150164,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000007f,-103.90044831842583,53.413781877982544,CAN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000009f,-48.64175142568282,-15.911813711844879,BRA,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000000a7,-113.80581163029814,50.78683849263182,CAN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000ca,76.98332914506848,16.402293856974136,IND,crop,crop,nature,unknown,unknown,unknown,1,2,0,crop
000000000000000000d1,146.57608370039304,-33.669530585262756,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000d3,120.9786795109357,30.904066983100808,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000000d6,27.127729191719162,49.74488259458159,UKR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000000e8,-71.09442330002297,-34.41827637457638,CHL,crop,crop,nature,unknown,unknown,unknown,1,2,0,crop
000000000000000000f2,118.25696386311037,35.019159468123924,CHN,unknown,built,nature,unknown,unknown,unknown,1,0,1,ambiguous
00000000000000000100,106.59485518161392,-2.675856652571025,IDN,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
00000000000000000118,-52.81873783378177,-20.044782671021974,BRA,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000012e,-118.41785213049617,55.18921220551636,CAN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000131,-98.41012496494413,22.087821121695,MEX,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000137,58.61188326954015,50.779292644245224,KAZ,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
00000000000000000149,59.32361846914805,35.311471261576415,IRN,built,crop,nature,unknown,unknown,unknown,1,1,1,ambiguous
0000000000000000014a,30.771924804806826,-29.66349357573175,ZAF,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000015b,34.779578781849246,31.83274532382357,ISR,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000166,46.57895003875916,31.57834243536092,IRQ,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000169,138.7244487910748,-32.856645084663,AUS,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000016e,10.542044269492026,36.436341660350884,TUN,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000179,39.02465748848446,-13.12470071133565,MOZ,built,nature,built,unknown,unknown,unknown,1,0,2,built
0000000000000000017f,56.936165938543596,51.26959312631766,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000187,95.17681876281274,22.34087653723147,MMR,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000188,-90.31863987476596,18.5726235834069,MEX,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000018e,-71.32358352900185,-30.9934493538707,CHL,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000190,106.15971125798643,9.402172005472766,VNM,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000019d,113.62327396456506,24.728688393949568,CHN,built,built,nature,unknown,unknown,unknown,1,0,2,built
000000000000000001a1,4.3067480508900156,45.06214468152335,FRA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000001a4,-46.52343415420057,-21.161837726824597,BRA,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000001ae,100.44534807264533,4.957218148120961,MYS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001b2,-93.8664462578676,29.752516620387993,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001c3,106.15899260575912,9.848185544038108,VNM,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000001c9,52.39302622063753,35.223526195261115,IRN,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000001cf,79.64827126693746,12.64976142062166,IND,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000001d0,106.59485518161392,10.944220022192336,VNM,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000001d4,78.81939575428038,18.968600960646786,IND,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000001dc,-94.66873163811474,17.81381666291114,MEX,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001e3,106.8825855671174,10.670233860535882,VNM,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000001f3,-7.803260631268429,37.01656350236368,,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001f8,44.705783008313134,29.14040458578895,SAU,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
00000000000000000207,-35.97254147915997,-8.188188730513644,BRA,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
0000000000000000020d,-14.299337776850336,10.913228144890212,GIN,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000210,106.48373358096833,11.190268578512674,VNM,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000021c,-70.88628364869247,-34.36222150084732,CHL,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000021f,-86.99199871461455,37.26144424881466,USA,built,built,nature,unknown,unknown,unknown,1,0,2,built
00000000000000000225,31.486444781795495,46.62674041187432,UKR,built,nature,built,unknown,unknown,unknown,1,0,2,built
00000000000000000232,-49.82662928543647,-3.10866495645981,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000025b,17.439039526376476,-11.195568638688979,AGO,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000267,28.08066204511315,-31.948538163946576,ZAF,nature,nature,built,unknown,unknown,unknown,2,0,1,nature
0000000000000000027c,124.03600574890808,44.99548968744168,CHN,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000288,-48.69807579399711,-21.581800122150472,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000296,90.70231033261341,22.145492962935474,BGD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000029c,-62.97077852267331,-38.21581440666324,ARG,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000002a0,5.209554911430135,34.720200141568945,DZA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000002a3,130.3037311492668,43.89289750771338,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000002ad,116.89430940862947,31.602507116503737,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000002b9,13.196116776423153,-8.954810993981244,AGO,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000002bb,146.5328747352269,-32.16170838086814,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000002bf,120.22598113437195,31.724049174445106,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000002c1,112.95304093108348,35.447655858648936,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000002c3,-94.38773861724215,17.87768687961204,MEX,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000002c7,36.701703995279786,-1.4236949780368235,KEN,built,crop,built,unknown,unknown,unknown,0,1,2,built
000000000000000002d9,-69.79959164949308,-15.128482784092656,PER,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000002e3,38.77672247006747,52.84981954261231,RUS,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000002e7,148.8807115618017,-32.28612504771869,AUS,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000002e8,17.796389346399224,14.526521712204165,TCD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000002eb,100.12689530442495,13.602065453316765,THA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000002f1,31.75216644283805,59.729746809098486,RUS,nature,unknown,nature,unknown,unknown,unknown,2,0,0,nature
000000000000000002f5,149.37056288623205,-31.359961989791465,AUS,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000002fd,-59.66165451056222,-22.65384958221871,PRY,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000305,87.62405334852104,43.976530660664906,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000031c,68.46685109397336,58.26998447240426,RUS,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000322,146.69870373667536,-31.63260067852174,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000326,79.12167884738659,34.134408744794605,112,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
00000000000000000332,-94.59632742621471,41.90241050116135,USA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000349,118.56849960364302,37.18886037385781,CHN,unknown,crop,nature,unknown,unknown,unknown,1,1,0,ambiguous
0000000000000000034e,24.55109146227914,65.6682396578274,,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000354,107.13617997182435,10.381066170577808,VNM,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000357,-55.774105287006584,-28.29500007190407,ARG,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000366,46.25025647629983,31.609873301833517,IRQ,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000037f,-98.83511792586108,46.02388102470171,USA,built,crop,nature,unknown,unknown,unknown,1,1,1,ambiguous
00000000000000000392,121.26164882543335,25.087116192313257,TWN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000003ae,-51.69278945666636,-16.906608057478834,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000003c1,73.0555353967843,26.444919744259916,IND,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000003c5,-51.426079648811275,-17.65454536303675,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000003d0,105.80640385674222,9.762396434404694,VNM,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
000000000000000003d6,102.78159663205497,35.78299695421075,CHN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000003d9,16.308150415198412,61.61692755797677,SWE,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003de,-54.942265333911905,-25.303520344257652,PRY,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000003e0,-97.54217273742786,35.58554725476128,USA,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000041b,132.78901021431187,46.59943162723709,CHN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000425,40.3440131462708,29.562073780154655,SAU,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000042d,16.49715595097716,60.75382623299474,SWE,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000043a,73.89321439922574,40.754812725698656,KGZ,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000440,70.90128551393727,23.0430895948277,IND,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000449,66.36569164441781,37.76081771525671,TKM,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
0000000000000000045f,36.99949551196541,57.727941029966544,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000473,114.47469719085353,37.240962660336734,CHN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000475,-62.88489958151148,-38.58816609193078,ARG,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000047a,-93.69343073414618,40.97732542157506,USA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000047c,141.44993736309343,-36.14456885606886,AUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000047d,17.683291452128575,-14.788470449053417,AGO,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000048d,-5.1988649595491125,9.565036566483634,CIV,built,crop,built,unknown,unknown,unknown,0,1,2,built
0000000000000000048e,99.61332845649382,51.42868476313522,MNG,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000498,16.684814013829726,40.243312002921,ITA,built,nature,crop,unknown,unknown,unknown,1,1,1,ambiguous
000000000000000004b0,59.33403892644384,37.814357306190225,TKM,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000004b6,20.68375433261619,67.17345674789807,SWE,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004be,28.085602779175808,-25.634190200342047,ZAF,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000004bf,49.23041743136634,57.434910584286754,RUS,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000004d7,-3.9188555112072065,33.1227260718192,MAR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004db,-76.36951031142962,-12.968483683427266,PER,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
000000000000000004dc,99.21932737287901,3.4701470267895056,IDN,unknown,crop,crop,unknown,unknown,unknown,0,2,0,crop
000000000000000004e6,34.75092252428583,20.8153575217397,SDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004f2,106.0820968174385,37.42610544039377,CHN,nature,built,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000004f8,-72.02552709201285,-37.68742535654414,CHL,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
