parent_id,parent_label,min_dist_m,n_good,n_bad,n_min
0000000000000000028f,stable_crop,50,100,100,100
0000000000000000028f,stable_crop,100,100,100,100
0000000000000000028f,stable_crop,200,100,99,99
0000000000000000028f,stable_crop,300,100,99,99
0000000000000000028f,stable_crop,500,100,98,98
0000000000000000028f,stable_crop,1000,94,90,90
000000000000000002ba,stable_crop,0,100,100,100
000000000000000002ba,stable_crop,30,100,100,100
000000000000000002ba,stable_crop,50,100,100,100
000000000000000002ba,stable_crop,100,100,99,99
000000000000000002ba,stable_crop,200,100,98,98
000000000000000002ba,stable_crop,300,99,98,98
000000000000000002ba,stable_crop,500,99,98,98
000000000000000002ba,stable_crop,1000,96,79,79
000000000000000002bf,stable_crop,0,100,100,100
000000000000000002bf,stable_crop,30,100,100,100
000000000000000002bf,stable_crop,50,100,100,100
000000000000000002bf,stable_crop,100,100,100,100
000000000000000002bf,stable_crop,200,100,100,100
000000000000000002bf,stable_crop,300,100,99,99
000000000000000002bf,stable_crop,500,99,96,96
000000000000000002bf,stable_crop,1000,89,88,88
000000000000000002d6,stable_crop,0,100,100,100
000000000000000002d6,stable_crop,30,100,100,100
000000000000000002d6,stable_crop,50,100,100,100
000000000000000002d6,stable_crop,100,100,100,100
000000000000000002d6,stable_crop,200,100,100,100
000000000000000002d6,stable_crop,300,100,100,100
000000000000000002d6,stable_crop,500,100,100,100
000000000000000002d6,stable_crop,1000,93,95,93
0000000000000000030a,stable_crop,0,100,100,100
0000000000000000030a,stable_crop,30,100,100,100
0000000000000000030a,stable_crop,50,100,99,99
0000000000000000030a,stable_crop,100,100,98,98
0000000000000000030a,stable_crop,200,100,96,96
0000000000000000030a,stable_crop,300,100,95,95
0000000000000000030a,stable_crop,500,99,91,91
0000000000000000030a,stable_crop,1000,97,73,73
00000000000000000360,stable_crop,0,100,100,100
00000000000000000360,stable_crop,30,100,100,100
00000000000000000360,stable_crop,50,100,100,100
00000000000000000360,stable_crop,100,100,99,99
00000000000000000360,stable_crop,200,100,99,99
00000000000000000360,stable_crop,300,100,98,98
00000000000000000360,stable_crop,500,100,94,94
00000000000000000360,stable_crop,1000,97,85,85
00000000000000000366,stable_crop,0,100,100,100
00000000000000000366,stable_crop,30,100,100,100
00000000000000000366,stable_crop,50,100,100,100
00000000000000000366,stable_crop,100,100,100,100
00000000000000000366,stable_crop,200,100,100,100
00000000000000000366,stable_crop,300,100,100,100
00000000000000000366,stable_crop,500,99,100,99
00000000000000000366,stable_crop,1000,97,98,97
00000000000000000368,stable_crop,0,100,100,100
00000000000000000368,stable_crop,30,100,100,100
00000000000000000368,stable_crop,50,100,100,100
00000000000000000368,stable_crop,100,100,100,100
00000000000000000368,stable_crop,200,100,100,100
00000000000000000368,stable_crop,300,100,99,99
00000000000000000368,stable_crop,500,100,98,98
00000000000000000368,stable_crop,1000,100,87,87
00000000000000000379,stable_crop,0,100,100,100
00000000000000000379,stable_crop,30,100,100,100
00000000000000000379,stable_crop,50,100,100,100
00000000000000000379,stable_crop,100,100,100,100
00000000000000000379,stable_crop,200,100,99,99
00000000000000000379,stable_crop,300,100,98,98
00000000000000000379,stable_crop,500,99,96,96
00000000000000000379,stable_crop,1000,91,90,90
00000000000000000394,stable_crop,0,100,100,100
00000000000000000394,stable_crop,30,100,100,100
00000000000000000394,stable_crop,50,100,100,100
00000000000000000394,stable_crop,100,100,100,100
00000000000000000394,stable_crop,200,100,99,99
00000000000000000394,stable_crop,300,99,99,99
00000000000000000394,stable_crop,500,97,97,97
00000000000000000394,stable_crop,1000,89,88,88
000000000000000003a7,stable_crop,0,100,100,100
000000000000000003a7,stable_crop,30,100,100,100
000000000000000003a7,stable_crop,50,100,100,100
000000000000000003a7,stable_crop,100,100,100,100
000000000000000003a7,stable_crop,200,100,100,100
000000000000000003a7,stable_crop,300,100,99,99
000000000000000003a7,stable_crop,500,100,96,96
000000000000000003a7,stable_crop,1000,98,93,93
000000000000000003f4,stable_crop,0,100,100,100
000000000000000003f4,stable_crop,30,100,100,100
000000000000000003f4,stable_crop,50,100,100,100
000000000000000003f4,stable_crop,100,100,100,100
000000000000000003f4,stable_crop,200,100,100,100
000000000000000003f4,stable_crop,300,100,99,99
000000000000000003f4,stable_crop,500,99,97,97
000000000000000003f4,stable_crop,1000,88,96,88
00000000000000000416,stable_crop,0,100,100,100
00000000000000000416,stable_crop,30,100,100,100
00000000000000000416,stable_crop,50,100,100,100
00000000000000000416,stable_crop,100,100,100,100
00000000000000000416,stable_crop,200,100,100,100
00000000000000000416,stable_crop,300,99,99,99
00000000000000000416,stable_crop,500,94,97,94
00000000000000000416,stable_crop,1000,82,89,82
0000000000000000043f,stable_crop,0,100,100,100
0000000000000000043f,stable_crop,30,100,100,100
0000000000000000043f,stable_crop,50,100,100,100
0000000000000000043f,stable_crop,100,100,100,100
0000000000000000043f,stable_crop,200,100,100,100
0000000000000000043f,stable_crop,300,100,99,99
0000000000000000043f,stable_crop,500,99,97,97
0000000000000000043f,stable_crop,1000,96,89,89
00000000000000000475,stable_crop,0,100,100,100
00000000000000000475,stable_crop,30,100,100,100
00000000000000000475,stable_crop,50,100,100,100
00000000000000000475,stable_crop,100,100,100,100
00000000000000000475,stable_crop,200,100,99,99
00000000000000000475,stable_crop,300,100,99,99
00000000000000000475,stable_crop,500,100,98,98
00000000000000000475,stable_crop,1000,92,93,92
0000000000000000048f,stable_crop,0,100,100,100
0000000000000000048f,stable_crop,30,100,100,100
0000000000000000048f,stable_crop,50,100,100,100
0000000000000000048f,stable_crop,100,100,100,100
0000000000000000048f,stable_crop,200,100,100,100
0000000000000000048f,stable_crop,300,100,100,100
0000000000000000048f,stable_crop,500,100,99,99
0000000000000000048f,stable_crop,1000,93,95,93
000000000000000004b4,stable_crop,0,100,100,100
000000000000000004b4,stable_crop,30,100,100,100
000000000000000004b4,stable_crop,50,100,100,100
000000000000000004b4,stable_crop,100,100,100,100
000000000000000004b4,stable_crop,200,100,100,100
000000000000000004b4,stable_crop,300,99,100,99
000000000000000004b4,stable_crop,500,96,100,96
000000000000000004b4,stable_crop,1000,89,98,89
000000000000000004ba,stable_crop,0,100,100,100
000000000000000004ba,stable_crop,30,100,100,100
000000000000000004ba,stable_crop,50,100,100,100
000000000000000004ba,stable_crop,100,100,100,100
000000000000000004ba,stable_crop,200,100,100,100
000000000000000004ba,stable_crop,300,100,100,100
000000000000000004ba,stable_crop,500,95,99,95
000000000000000004ba,stable_crop,1000,85,94,85
000000000000000004bc,stable_crop,0,100,100,100
000000000000000004bc,stable_crop,30,100,100,100
000000000000000004bc,stable_crop,50,100,100,100
000000000000000004bc,stable_crop,100,100,100,100
000000000000000004bc,stable_crop,200,100,100,100
000000000000000004bc,stable_crop,300,100,100,100
000000000000000004bc,stable_crop,500,100,99,99
000000000000000004bc,stable_crop,1000,99,94,94
000000000000000004e3,stable_crop,0,100,100,100
000000000000000004e3,stable_crop,30,100,100,100
000000000000000004e3,stable_crop,50,100,100,100
000000000000000004e3,stable_crop,100,100,100,100
000000000000000004e3,stable_crop,200,100,100,100
000000000000000004e3,stable_crop,300,100,100,100
000000000000000004e3,stable_crop,500,100,97,97
000000000000000004e3,stable_crop,1000,95,92,92
000000000000000004e8,stable_crop,0,100,100,100
000000000000000004e8,stable_crop,30,100,100,100
000000000000000004e8,stable_crop,50,100,100,100
000000000000000004e8,stable_crop,100,100,100,100
000000000000000004e8,stable_crop,200,100,100,100
000000000000000004e8,stable_crop,300,100,99,99
000000000000000004e8,stable_crop,500,99,98,98
000000000000000004e8,stable_crop,1000,96,85,85
000000000000000004ec,stable_crop,0,100,100,100
000000000000000004ec,stable_crop,30,100,100,100
000000000000000004ec,stable_crop,50,100,100,100
000000000000000004ec,stable_crop,100,100,99,99
000000000000000004ec,stable_crop,200,100,99,99
000000000000000004ec,stable_crop,300,100,98,98
000000000000000004ec,stable_crop,500,99,93,93
000000000000000004ec,stable_crop,1000,93,85,85
00000000000000000529,stable_crop,0,100,100,100
00000000000000000529,stable_crop,30,100,100,100
00000000000000000529,stable_crop,50,100,100,100
00000000000000000529,stable_crop,100,100,100,100
00000000000000000529,stable_crop,200,100,99,99
00000000000000000529,stable_crop,300,100,99,99
00000000000000000529,stable_crop,500,98,98,98
00000000000000000529,stable_crop,1000,89,93,89
00000000000000000542,stable_crop,0,100,100,100
00000000000000000542,stable_crop,30,100,100,100
00000000000000000542,stable_crop,50,100,100,100
00000000000000000542,stable_crop,100,100,100,100
00000000000000000542,stable_crop,200,100,99,99
00000000000000000542,stable_crop,300,100,98,98
00000000000000000542,stable_crop,500,99,97,97
00000000000000000542,stable_crop,1000,92,89,89
00000000000000000556,stable_crop,0,100,100,100
00000000000000000556,stable_crop,30,100,99,99
00000000000000000556,stable_crop,50,100,99,99
00000000000000000556,stable_crop,100,100,98,98
00000000000000000556,stable_crop,200,99,97,97
00000000000000000556,stable_crop,300,99,96,96
00000000000000000556,stable_crop,500,97,93,93
00000000000000000556,stable_crop,1000,92,84,84
00000000000000000560,stable_crop,0,100,100,100
00000000000000000560,stable_crop,30,100,100,100
00000000000000000560,stable_crop,50,100,100,100
00000000000000000560,stable_crop,100,100,99,99
00000000000000000560,stable_crop,200,100,99,99
00000000000000000560,stable_crop,300,100,98,98
00000000000000000560,stable_crop,500,100,97,97
00000000000000000560,stable_crop,1000,93,95,93
0000000000000000056b,stable_crop,0,100,100,100
0000000000000000056b,stable_crop,30,100,100,100
0000000000000000056b,stable_crop,50,100,100,100
0000000000000000056b,stable_crop,100,100,100,100
0000000000000000056b,stable_crop,200,100,100,100
0000000000000000056b,stable_crop,300,100,99,99
0000000000000000056b,stable_crop,500,100,95,95
0000000000000000056b,stable_crop,1000,95,85,85
00000000000000000575,stable_crop,0,100,100,100
00000000000000000575,stable_crop,30,100,100,100
00000000000000000575,stable_crop,50,100,100,100
00000000000000000575,stable_crop,100,100,100,100
00000000000000000575,stable_crop,200,100,100,100
00000000000000000575,stable_crop,300,100,97,97
00000000000000000575,stable_crop,500,99,94,94
00000000000000000575,stable_crop,1000,96,84,84
0000000000000000057b,stable_crop,0,100,100,100
0000000000000000057b,stable_crop,30,100,100,100
0000000000000000057b,stable_crop,50,100,100,100
0000000000000000057b,stable_crop,100,100,100,100
0000000000000000057b,stable_crop,200,100,99,99
0000000000000000057b,stable_crop,300,100,98,98
0000000000000000057b,stable_crop,500,97,96,96
0000000000000000057b,stable_crop,1000,93,77,77
0000000000000000058a,stable_crop,0,100,100,100
0000000000000000058a,stable_crop,30,100,100,100
0000000000000000058a,stable_crop,50,100,99,99
0000000000000000058a,stable_crop,100,100,99,99
0000000000000000058a,stable_crop,200,100,98,98
0000000000000000058a,stable_crop,300,100,97,97
0000000000000000058a,stable_crop,500,99,97,97
0000000000000000058a,stable_crop,1000,94,87,87
0000000000000000059f,stable_crop,0,100,100,100
0000000000000000059f,stable_crop,30,100,100,100
0000000000000000059f,stable_crop,50,100,100,100
0000000000000000059f,stable_crop,100,100,100,100
0000000000000000059f,stable_crop,200,100,99,99
0000000000000000059f,stable_crop,300,100,99,99
0000000000000000059f,stable_crop,500,100,97,97
0000000000000000059f,stable_crop,1000,100,88,88
000000000000000005b7,stable_crop,0,100,100,100
000000000000000005b7,stable_crop,30,100,100,100
000000000000000005b7,stable_crop,50,100,100,100
000000000000000005b7,stable_crop,100,100,100,100
000000000000000005b7,stable_crop,200,100,100,100
000000000000000005b7,stable_crop,300,99,97,97
000000000000000005b7,stable_crop,500,97,95,95
000000000000000005b7,stable_crop,1000,90,80,80
000000000000000005c7,stable_crop,0,100,100,100
000000000000000005c7,stable_crop,30,100,100,100
000000000000000005c7,stable_crop,50,100,100,100
000000000000000005c7,stable_crop,100,100,100,100
000000000000000005c7,stable_crop,200,100,100,100
000000000000000005c7,stable_crop,300,99,100,99
000000000000000005c7,stable_crop,500,99,99,99
000000000000000005c7,stable_crop,1000,93,91,91
00000000000000000604,stable_crop,0,100,100,100
00000000000000000604,stable_crop,30,100,100,100
00000000000000000604,stable_crop,50,100,100,100
00000000000000000604,stable_crop,100,100,100,100
00000000000000000604,stable_crop,200,98,98,98
00000000000000000604,stable_crop,300,98,97,97
00000000000000000604,stable_crop,500,97,95,95
00000000000000000604,stable_crop,1000,92,87,87
00000000000000000605,stable_crop,0,100,100,100
00000000000000000605,stable_crop,30,100,100,100
00000000000000000605,stable_crop,50,100,100,100
00000000000000000605,stable_crop,100,100,100,100
00000000000000000605,stable_crop,200,100,100,100
00000000000000000605,stable_crop,300,100,99,99
00000000000000000605,stable_crop,500,100,97,97
00000000000000000605,stable_crop,1000,98,91,91
00000000000000000612,stable_crop,0,100,100,100
00000000000000000612,stable_crop,30,100,100,100
00000000000000000612,stable_crop,50,100,100,100
00000000000000000612,stable_crop,100,100,100,100
00000000000000000612,stable_crop,200,100,100,100
00000000000000000612,stable_crop,300,99,100,99
00000000000000000612,stable_crop,500,98,99,98
00000000000000000612,stable_crop,1000,92,92,92
00000000000000000640,stable_crop,0,100,100,100
00000000000000000640,stable_crop,30,100,100,100
00000000000000000640,stable_crop,50,100,100,100
00000000000000000640,stable_crop,100,100,100,100
00000000000000000640,stable_crop,200,100,100,100
00000000000000000640,stable_crop,300,100,100,100
00000000000000000640,stable_crop,500,99,97,97
00000000000000000640,stable_crop,1000,97,84,84
0000000000000000065a,stable_crop,0,100,100,100
0000000000000000065a,stable_crop,30,100,100,100
0000000000000000065a,stable_crop,50,100,100,100
0000000000000000065a,stable_crop,100,100,100,100
0000000000000000065a,stable_crop,200,100,100,100
0000000000000000065a,stable_crop,300,100,100,100
0000000000000000065a,stable_crop,500,100,96,96
0000000000000000065a,stable_crop,1000,100,84,84
0000000000000000067a,stable_crop,0,100,100,100
0000000000000000067a,stable_crop,30,100,99,99
0000000000000000067a,stable_crop,50,100,99,99
0000000000000000067a,stable_crop,100,100,99,99
0000000000000000067a,stable_crop,200,100,96,96
0000000000000000067a,stable_crop,300,100,94,94
0000000000000000067a,stable_crop,500,99,94,94
0000000000000000067a,stable_crop,1000,96,80,80
000000000000000006a9,stable_crop,0,100,100,100
000000000000000006a9,stable_crop,30,100,100,100
000000000000000006a9,stable_crop,50,100,100,100
000000000000000006a9,stable_crop,100,100,100,100
